movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
34312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
70545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
138036,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34018,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
70641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
901,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3268,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
33779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3264,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
76060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131749,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27595,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2772,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27563,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82242,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82366,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
131610,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
165483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5650,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5651,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2752,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2747,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2746,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
132888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5560,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
81156,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
81229,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2835,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5582,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
81537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
164375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
131934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27685,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5621,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2860,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
85399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5720,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
166492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2683,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1080,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1083,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
86290,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
86293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
26870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5768,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
5773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
82852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
85334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
83134,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
27478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5670,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131130,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27426,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
84512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2723,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
84553,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
84696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
27369,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
27193,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130686,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
85022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2700,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2699,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5710,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2863,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
5401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78041,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31923,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31909,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
78209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31878,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78469,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
135534,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
78544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78620,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
161580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78626,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
135436,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5427,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79008,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
135861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
135937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
77841,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
76251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
136443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
76743,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77233,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
5363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
3022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
77455,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
32160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3013,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
32017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
80858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30883,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
80139,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
163527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
5500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133867,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2891,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5501,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
30825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2887,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133798,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5513,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2880,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2879,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
133419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163925,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2867,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
2865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5493,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5438,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5490,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2946,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
134808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5456,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
79428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31297,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
5462,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2924,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2918,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
157312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55830,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142550,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3977,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
151311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3972,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3971,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
151315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3962,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
151317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
151455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
688,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
3948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4516,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150993,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48322,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49263,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
49220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
49013,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
48982,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4462,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3943,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48678,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
4002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
150604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55553,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
48593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
142831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55768,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4518,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56805,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
3873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
152091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3865,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
4593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3861,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
142196,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46972,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
46970,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
152105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4605,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
3841,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46967,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
46965,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
46865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3852,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
56869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
