movieId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster
26073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
26048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
25999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
25996,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
4389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
6064,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
7299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
6070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
98154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
143365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
98361,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
98585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
142536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
98961,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
142507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
99114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
142424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
1833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
142420,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
99117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
99145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
99574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
142222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
97936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
627,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1932,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
96728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1927,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96832,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2
1922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
146730,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
146656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
97304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
97470,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
145839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
145418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
144714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
143458,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
97752,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
143385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
143367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
97870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
97923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
100737,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
139642,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
139052,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
103253,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
1660,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
103339,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2
781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1654,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1645,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
138210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
103624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
786,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
103685,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2
795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
141890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
101088,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
101973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
102088,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
1730,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
141749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
141668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
714,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2
1719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
102407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
141422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
102684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1693,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
102735,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
102819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
800,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2
1939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
157122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
92048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2068,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
92094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
92198,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
92243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
156387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
92674,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
92954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
155288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2
152270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
477,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
93242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
93502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2028,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
93790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
152085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
157200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
152071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91976,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
90809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
90866,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
90888,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
158972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
158966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
2104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
158874,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
418,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91273,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2097,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,2
158528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
91325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91470,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
91658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
158027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
91890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
91935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2076,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
157699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2024,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
151695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
531,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
148626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
148482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1951,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96520,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
549,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
553,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
96020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
151777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
151687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
151557,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
151501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
94325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
94494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
504,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
2009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2
508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
94799,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
94810,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
94919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
95175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
149612,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
517,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
149334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
522,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
95558,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
95624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
523,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
95839,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
2117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
137517,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
114074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
114184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
123947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
114396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
114554,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
114627,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
114795,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
115170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
115210,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1302,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
1301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
1299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1298,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
115216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
1295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
115713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
115969,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
116138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
116411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
116529,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
1276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113741,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2
1093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
126426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
127212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
127202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
127184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
112454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1354,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
1040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
112512,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
112552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
112556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1047,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
127136,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
112804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
113207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113350,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2
127132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
127116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
127114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
113378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
113604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
112316,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
118896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
118900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
122260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
1131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
